oid,title_origin,title,slug,slug_title,actors,directors,Year
5608c2a917dc130c37640c95,Aladdin,Aladdin Và Cây Đèn Thần - Aladdin,aladdin va cay den than aladdin,aladdin-va-cay-den-than-aladdin,"[u'Jeff Bennett', u'Cam Clarke', u'Corey Burton']",[u'Jeff Bennett'],1992
5608c46617dc130c386408d0,The Three Musketeers,Ba Chàng Lính Ngự Lâm - The Three Musketeers,ba chang linh ngu lam the three musketeers,ba-chang-linh-ngu-lam-the-three-musketeers,[],[],2008
5608c50b17dc130c37640c97,The Great Easter Egg Hunt,Cuộc Săn Tìm Trứng Phục Sinh Thú Vị  - The Great Easter Egg Hunt,cuoc san tim trung phuc sinh thu vi the great easter egg hunt,cuoc-san-tim-trung-phuc-sinh-thu-vi-the-great-easter-egg-hunt,[],[u'Diane Eskenazi'],2000
5608c5da17dc130c386408d3,The Gypsy Ballerina,Diễn Viên Múa Balê Người Gypsy - The Gypsy Ballerina,dien vien mua bale nguoi gypsy the gypsy ballerina,dien-vien-mua-bale-nguoi-gypsy-the-gypsy-ballerina,[],[],1996
5608c70617dc130c37640c9a,The Lengend Of Atlantis,Huyền Thoại Atlantis - The Lengend Of Atlantis,huyen thoai atlantis the lengend of atlantis,huyen-thoai-atlantis-the-lengend-of-atlantis,[],[u'Diane Eskenazi'],2004
5608c78617dc130c37640c9c,The Secret Treasure Of Machu Picchu,Kho Báu Bí Mật Của Machu Picchu - The Secret Treasure Of Machu Picchu,kho bau bi mat cua machu picchu the secret treasure of machu picchu,kho-bau-bi-mat-cua-machu-picchu-the-secret-treasure-of-machu-picchu,[],[u'Diane Eskenazi'],2001
5608c8cf17dc130c386408d7,The Little Mermaid,Nàng Tiên Cá - The Little Mermaid,nang tien ca the little mermaid,nang-tien-ca-the-little-mermaid,[],[u'Hans Christian Andersen'],1992
5608c96a17dc130c386408da,Beauty And The Beast,Người Đẹp Và Quái Vật - Beauty And The Beast,nguoi dep va quai vat beauty and the beast,nguoi-dep-va-quai-vat-beauty-and-the-beast,[u'Susan Silo'],"[u'Chinami Namba', u'Masakazu Higuchi']",1992
5608fb3917dc130c38640919,Miracle In Toyland,Những Điều Kỳ Lạ Trong Xứ Sở Trò Chơi - Miracle In Toyland,nhung dieu ky la trong xu so tro choi miracle in toyland,nhung-dieu-ky-la-trong-xu-so-tro-choi-miracle-in-toyland,[],[u'Diane Eskenazi'],2004
5608fccc17dc130c37640d0f,Little Angels - The Brightest Christmas,Những Thiên Thần Nhỏ - Little Angels - The Brightest Christmas,nhung thien than nho little angels the brightest christmas,nhung-thien-than-nho-little-angels-the-brightest-christmas,"[u'Steve Keller', u'Malisa Kary']",[u'Diane Paloma Eskenazi'],1999
5608fda417dc130c37640d13,Pinocchio,Cậu Bé Người Gỗ - Pinocchio,cau be nguoi go pinocchio,cau-be-nguoi-go-pinocchio,"[u'Cam Clarke', u'Jeannie Elias', u'Jim Cummings']","[u'Masakazu Higuchi', u'Diane Eskenazi']",1992
5608ff0417dc130c36640a2b,The Twelve Days Of Christmas,12 Ngày Chào Đón Giáng Sinh - The Twelve Days Of Christmas,12 ngay chao don giang sinh the twelve days of christmas,12-ngay-chao-don-giang-sinh-the-twelve-days-of-christmas,"[u'John Crenshaw', u'Phil Hartman', u'Merwin Goldsmith']","[u'Romeo Muller', u'Glenn Leopold']",1993
560900cf17dc130c37640d19,Sinbad,Thuyền Trưởng Sinbad - Sinbad,thuyen truong sinbad sinbad,thuyen-truong-sinbad-sinbad,"[u'Corey Burton', u'Rick Jones', u'Gregg Berger']","[u'Jack Olesker', u'Antoine Galland']",1992
5609033017dc130c39640991,Thumberlina,Nàng Tiên Thumbelina - Thumberlina,nang tien thumbelina thumberlina,nang-tien-thumbelina-thumberlina,[],[u'Hans Christian Andersen'],1992
560e276b17dc1310a164d248,Black Beauty,Hắc Mã - Vẻ Đẹp Đen - Black Beauty,hac ma ve dep den black beauty,hac-ma-ve-dep-den-black-beauty,"[u'Nathan Aswell', u'Chera Bailey', u'Tony Ail']",[u'Anna Sewell'],1995
560e27ad17dc13109f64d1fb,Curly The Littlest Puppy,Curly Chú Chó Tí Hon - Curly The Littlest Puppy,curly chu cho ti hon curly the littlest puppy,curly-chu-cho-ti-hon-curly-the-littlest-puppy,"[u'Tony Ail', u'Nathan Aswell', u'Chera Bailey']",[u'Toshiyuki Hiruma'],1995
560e27b117dc13109e64d210,Happy The Littlest Bunny,Happy Chú Thỏ Tí Hon - Happy The Littlest Bunny,happy chu tho ti hon happy the littlest bunny,happy-chu-tho-ti-hon-happy-the-littlest-bunny,"[u'Chera Bailey', u'Nathan Aswell', u'Tony Ail']",[u'Toshiyuki Hiruma'],1994
560e28a117dc1310a064d1f5,Heidi,Heidi - Heidi,heidi heidi,heidi-heidi,[],"[u'Masanori Miura', u'Shigeo Koshi']",1999
560e299017dc13109e64d212,The Hunchback Of Notre Dame,Thằng Gù Ở Nhà Thờ Đức Bà - The Hunchback Of Notre Dame,thang gu o nha tho duc ba the hunchback of notre dame,thang-gu-o-nha-tho-duc-ba-the-hunchback-of-notre-dame,"[u'Chera Bailey', u'Nathan Aswell', u'Tony Ail']",[u'Victor Hugo'],1996
560e2b6417dc13109e64d224,Leo The Lion: King Of The Jungle,Sư Tử Leo - Vua Của Rừng Xanh - Leo The Lion: King Of The Jungle,su tu leo vua cua rung xanh leo the lion king of the jungle,su-tu-leo-vua-cua-rung-xanh-leo-the-lion-king-of-the-jungle,"[u'Tony Ail', u'Chera Bailey', u'Nathan Aswell']",[u'George Arthur Bloom'],1994
560e2f1f17dc1310a064d20f,Magic Gift Of The Snowman,﻿Món Quà Kì Diệu Của Người Tuyết  - Magic Gift Of The Snowman,mon qua ki dieu cua nguoi tuyet magic gift of the snowman,mon-qua-ki-dieu-cua-nguoi-tuyet-magic-gift-of-the-snowman,"[u'Tony Ail', u'Nathan Aswell', u'Chera Bailey']",[u'Lawrence H. Hartstein'],1995
560e2faf17dc1310a164d27d,The Adventures Of Pocahontas: Indian Princess,Công Chúa Da Đỏ Pocahontas - The Adventures Of Pocahontas: Indian Princess,cong chua da do pocahontas the adventures of pocahontas indian princess,cong-chua-da-do-pocahontas-the-adventures-of-pocahontas-indian-princess,"[u'Nathan Aswell', u'Tony Ail', u'Chera Bailey']",[u'Jack Olesker'],1994
560e2fd717dc1310a064d215,The Nutcracker,Gã Đập Hạt - The Nutcracker,ga dap hat the nutcracker,ga-dap-hat-the-nutcracker,"[u'Mogens Wieth', u'Don Hammer']","[u'Ivo Caprino', u'Hans Christian Andersen']",1955
560e2fe117dc13109e64d238,An Easter Tale,Câu Chuyện Lễ Phục Sinh - An Easter Tale,cau chuyen le phuc sinh an easter tale,cau-chuyen-le-phuc-sinh-an-easter-tale,[],[],1998
560e2fea17dc13109e64d23a,The Call Of The Wild,Tiếng Gọi Nơi Hoang Dã - The Call Of The Wild,tieng goi noi hoang da the call of the wild,tieng-goi-noi-hoang-da-the-call-of-the-wild,[],[],
560e2ff417dc1310a064d217,Journey To The Center Of The Earth,Chuyến Đi Vào Lòng Đất - Journey To The Center Of The Earth,chuyen di vao long dat journey to the center of the earth,chuyen-di-vao-long-dat-journey-to-the-center-of-the-earth,[],[u'Laura Shepherd'],1998
560e300b17dc1310a164d283,Noah's Magic Ark,Con Thuyền Kỳ Diệu Của Ông Noah's - Noah's Magic Ark,con thuyen ky dieu cua ong noahs noahs magic ark,con-thuyen-ky-dieu-cua-ong-noahs-noahs-magic-ark,[],[u'Laura Shepherd'],1997
560e301617dc1310a064d219,Swiss Family Robinson,Gia Đình Robinson Người Thụy Sĩ - Swiss Family Robinson,gia dinh robinson nguoi thuy si swiss family robinson,gia-dinh-robinson-nguoi-thuy-si-swiss-family-robinson,[u'Colette Stevenson'],[u'Laura Shepherd'],1996
560e304f17dc1310a164d289,The Count Of Monte Cristo,Bá Tước Monte Cristo - The Count Of Monte Cristo,ba tuoc monte cristo the count of monte cristo,ba-tuoc-monte-cristo-the-count-of-monte-cristo,"[u'Tony Daniels', u'Benedict Campbell', u'Alyson Court']",[u'Mark Shekter'],1997
560e307317dc1310a164d28b,A Little Princess,Nàng Công Chúa Nhỏ - A Little Princess,nang cong chua nho a little princess,nang-cong-chua-nho-a-little-princess,"[u'Marieve Herington', u'Melissa Bathory']",[u'Laura Shephard'],1996
560e307e17dc1310a064d21e,The Prince And The Pauper,Hoàng Tử Và Kẻ Nghèo Khó - The Prince And The Pauper,hoang tu va ke ngheo kho the prince and the pauper,hoang-tu-va-ke-ngheo-kho-the-prince-and-the-pauper,"[u'Colette Stevenson', u'Elizabeth Daily']",[u'Richard Allen'],1995
560e308517dc13109e64d23e,The Ten Commandments,Mười Điều Răn - The Ten Commandments,muoi dieu ran the ten commandments,muoi-dieu-ran-the-ten-commandments,[u'Joel Briel'],[u'Michael Sporn'],1997
560e308f17dc13109e64d240,The Toy Shop,Cửa Hàng Đồ Chơi - The Toy Shop,cua hang do choi the toy shop,cua-hang-do-choi-the-toy-shop,[u'David Blye'],[u'Rick Allen'],1996
560e30aa17dc13109f64d210,White Fang,Nanh trắng - White Fang,nanh trang white fang,nanh-trang-white-fang,[u'Michael Sporn'],[u'Michael Sporn'],1997
560e30b017dc13109e64d242,Greatest Heroes And Legends Of The Bible,Những Tông Đồ Của Chúa Jesu - Greatest Heroes And Legends Of The Bible,nhung tong do cua chua jesu greatest heroes and legends of the bible,nhung-tong-do-cua-chua-jesu-greatest-heroes-and-legends-of-the-bible,[u'Charlton Heston'],[u'William B. Kowalchuk'],1997
560e30b717dc1310a164d28e,Greatest Heroes And Legends The Story Of Moses,Câu Chuyện Về Moses - Greatest Heroes And Legends The Story Of Moses,cau chuyen ve moses greatest heroes and legends the story of moses,cau-chuyen-ve-moses-greatest-heroes-and-legends-the-story-of-moses,[],[],2006
560e30c417dc1310a064d222,The Garden Of Elden,Khu Vườn Địa Đàng - The Garden Of Elden,khu vuon dia dang the garden of elden,khu-vuon-dia-dang-the-garden-of-elden,[u'Charlton Heston'],[],1997
560e30d017dc1310a164d292,The Miracles Of Jesus,Những Phép Màu Của Chúa Jesu - The Miracles Of Jesus,nhung phep mau cua chua jesu the miracles of jesus,nhung-phep-mau-cua-chua-jesu-the-miracles-of-jesus,[u'Charlton Heston'],[u'Richard Rich'],1991
560e30da17dc1310a164d294,Joseph And The Coat Of Many Colors,Joseph Và Chiếc Áo Nhiệm Màu - Joseph And The Coat Of Many Colors,joseph va chiec ao nhiem mau joseph and the coat of many colors,joseph-va-chiec-ao-nhiem-mau-joseph-and-the-coat-of-many-colors,[u'Charlton Heston'],[u'Roddy Lee'],1999
560e30e417dc1310a164d296,The Last Supper Crucifixion And Resurrection,Bữa Tiệc Ly Cuộc Khổ Nạn Và Sự Phục Sinh - The Last Supper Crucifixion And Resurrection,bua tiec ly cuoc kho nan va su phuc sinh the last supper crucifixion and resurrection,bua-tiec-ly-cuoc-kho-nan-va-su-phuc-sinh-the-last-supper-crucifixion-and-resurrection,[u'Charlton Heston'],[u'William B. Kowalchuk'],1999
560e30ee17dc1310a064d224,Joshua And The Battle Of Jericho,Joshua Và Trận Chiến Thành Jericho - Joshua And The Battle Of Jericho,joshua va tran chien thanh jericho joshua and the battle of jericho,joshua-va-tran-chien-thanh-jericho-joshua-and-the-battle-of-jericho,[],[u'Ray Patterson'],1986
560e30f717dc1310a164d299,Daniel Và Sư Tử Đen,Daniel Và Sư Tử Đen - Daniel Và Sư Tử Đen,daniel va su tu den daniel va su tu den,daniel-va-su-tu-den-daniel-va-su-tu-den,[u'Charlton Heston'],[u'William B. Kowalchuk'],1999
560e310017dc1310a164d29b,Jonah And The Whale,Jonah Và Con Cá Voi - Jonah And The Whale,jonah va con ca voi jonah and the whale,jonah-va-con-ca-voi-jonah-and-the-whale,[u'Charlton Heston'],[u'William B. Kowalchuk'],1992
560e310917dc1310a064d226,Sodom Và Gomorrah,Sodom Và Gomorrah - Sodom Và Gomorrah,sodom va gomorrah sodom va gomorrah,sodom-va-gomorrah-sodom-va-gomorrah,[u'Charlton Heston'],[u'William B. Kowalchuk'],1992
560e311117dc13109f64d212,Samson And Delilad,Samson Và Delilad - Samson And Delilad,samson va delilad samson and delilad,samson-va-delilad-samson-and-delilad,[u'Charlton Heston'],[u'Ray Patterson'],1995
560e311e17dc1310a164d29d,Greatest Heroes and Legends David and Goliath,David Và Goliath - Greatest Heroes and Legends David and Goliath,david va goliath greatest heroes and legends david and goliath,david-va-goliath-greatest-heroes-and-legends-david-and-goliath,[u'Charlton Heston'],[u'William B. Kowalchuk'],1999
560e313317dc1310a164d29f,Greatest Heroes And Legends Of The Bible The Nativity,Thiên Chúa Giáng Sinh - Greatest Heroes And Legends Of The Bible The Nativity,thien chua giang sinh greatest heroes and legends of the bible the nativity,thien-chua-giang-sinh-greatest-heroes-and-legends-of-the-bible-the-nativity,"[u'Peter Mark Richman', u'Brad Crandall', u'Victor Jory']",[],2002
560e326717dc13109e64d24c,,Ăn Khế Trả Vàng,an khe tra vang,an-khe-tra-vang,"[u'Ho\xe0ng Th\u01a1i', u'T\xf4 Ki\u1ec1u Lan', u'H\u1ed3ng T\u01a1']",[u'Nguy\u1ec5n Minh Chung'],2000
560e32bb17dc1310a164d2a7,,Cậu Bé Thông Minh,cau be thong minh,cau-be-thong-minh,"[u'L\xea B\xecnh', u'Thanh Ho\xe0ng', u'S\u01a1n H\u1ea3i']",[u'Nguy\u1ec5n Minh Chung'],2000
560e32cd17dc13109e64d24e,,Ai Mua Hành Tôi,ai mua hanh toi,ai-mua-hanh-toi,"[u'Ho\xe0ng S\u01a1n', u'Di\u1ec7u \xc1i', u'H\u1eefu Ph\u01b0\u1edbc', u'Trung D\xe2n']",[u'Nguy\u1ec5n Minh Chung'],1994
560e32d217dc1310a064d233,,Bụng Làm Dạ Chịu,bung lam da chiu,bung-lam-da-chiu,"[u'H\u1eefu Ch\xe2u', u'Minh Ph\u01b0\u01a1ng', u'Nguy\u1ec5n D\u01b0\u01a1ng']","[u'Nguy\u1ec5n Minh Chung', u'L\xe2m L\xea D\u0169ng']",1994
560e32da17dc13109e64d250,,Sự Tích Cây Nêu Ngày Tết,su tich cay neu ngay tet,su-tich-cay-neu-ngay-tet,"[u'V\xf5 Th\u1ebf V\u1ef9', u'Ng\u1ecdc \u0110\u1eb7ng', u'Thu Th\u1ee7y']",[u'Nguy\u1ec5n Minh Chung'],1994
560e32e217dc13109e64d252,,Mụ Yêu Tinh Và Bầy Trẻ,mu yeu tinh va bay tre,mu-yeu-tinh-va-bay-tre,[u'L\xea B\xecnh'],[u'Nguy\u1ec5n Minh Chung'],1994
560e32f617dc13109e64d254,,Người Hóa Dế,nguoi hoa de,nguoi-hoa-de,"[u'Nguy\xean H\u1ea1nh', u'Thanh B\xecnh', u'NS\u01afT Kim Xu\xe2n']",[u'Nguy\u1ec5n Minh Chung'],1994
560e32f617dc13109e64d255,,Thầy Lang Bất Đắc Dĩ,thay lang bat dac di,thay-lang-bat-dac-di,"[u'Ki\u1ec1u Oanh', u'Di\u1ec7u \xc1i', u'Hu\u1ef3nh \u0110\u1eafc Vinh']",[u'Nguy\u1ec5n Minh Chung'],1994
560e32f617dc13109f64d21c,,Phượng Hoàng Đất,phuong hoang dat,phuong-hoang-dat,"[u'M\u1ea1n Can', u'L\xea B\xecnh', u'Ho\xe0ng S\u01a1n']",[u'Nguy\u1ec5n Minh Chung'],1994
560e32f617dc1310a164d2aa,,Đúc Người,duc nguoi,duc-nguoi,"[u'Ho\xe0ng S\u01a1n', u'Nguy\u1ec5n H\u1eb1ng Nga', u'L\xea B\xecnh']",[u'Ho\xe0ng S\u01a1n'],1994
560e34b717dc13109e64d25a,,Chàng Đốn Củi Và Con Tinh,chang don cui va con tinh,chang-don-cui-va-con-tinh,"[u'H\u1eefu Ngh\u0129a', u'H\u1ed3ng T\u01a1', u'T\xf4 Ki\u1ec1u Lan']",[u'Nguy\u1ec5n Th\u1ebf D\xe2n'],1994
560e34b717dc13109e64d25b,,Vua heo,vua heo,vua-heo,"[u'Cao Minh \u0110\u1ea1t', u'Minh Nh\xed', u'Th\xfay H\xf2a']",[u'Nguy\u1ec5n Minh Chung'],
560e34b717dc13109f64d226,,Thạch Sùng,thach sung,thach-sung,"[u'NSUT Anh T\xfa', u'\u0110\u1ee9c H\u1ea3i', u'Di\u1ec7p B\xedch']",[u'Ho\xe0i Nam'],1994
560e34b717dc1310a064d243,,Sự Tích Trái Dưa Hấu,su tich trai dua hau,su-tich-trai-dua-hau,"[u'Quang H\u1ea3i', u'M\u1ea1nh Dung', u'Hi\u1ec1n Mai']",[u'Nguy\u1ec5n Minh Chung'],1994
560e34b717dc1310a064d244,,Sự Tích Cây Chổi,su tich cay choi,su-tich-cay-choi,"[u'L\xea B\xecnh', u'Ho\xe0ng S\u01a1n', u'M\u1ef9 duy\xean']",[u'Kim Quy'],1994
560e34bb17dc13109e64d25e,,Chiếc Áo Tàng Hình,chiec ao tang hinh,chiec-ao-tang-hinh,"[u'Qu\u1ed1c Tu\u1ea5n', u'Huy\u1ec1n Anh', u'M\u1ea1nh Dung']",[u'Nguy\u1ec5n Minh Chung'],1996
560e34bb17dc13109f64d228,,Xét Xử Tài Tình,xet xu tai tinh,xet-xu-tai-tinh,"[u'NSND Ho\xe0ng D\u0169ng', u'Qu\u1ed1c Kh\xe1nh', u'NS\u01afT Qu\u1ed1c Tr\u1ecdng']",[u'Nguy\u1ec5n Minh Chung'],1994
560e34bb17dc1310a164d2b1,,Sự Tích Con Khỉ,su tich con khi,su-tich-con-khi,"[u'Minh Nh\xed', u'Hi\u1ec1n Mai', u'H\u1eefu Ch\xe2u']",[u'Nguy\u1ec5n Minh Chung'],1994
560e34bb17dc1310a164d2b2,,Mũi Dài,mui dai,mui-dai,"[u'\u0110\xecnh Chi\u1ebfn', u'Ho\xe0ng Thanh D\u01b0\u01a1ng', u'Lan H\u01b0\u01a1ng']",[u'Nguy\u1ec5n Minh Chung'],1995
560e34c017dc13109e64d262,,Chàng Rể Thong Manh,chang re thong manh,chang-re-thong-manh,"[u'Thanh T\xfa', u'Mai Hu\xea', u'Tr\u1ea7n H\u1ea1nh']",[u'Nguy\u1ec5n Minh Chung'],1995
560e34c017dc13109f64d22a,,Cây Tre Trăm Đốt,cay tre tram dot,cay-tre-tram-dot,"[u'Th\xfay Loan', u'Thanh Vy', u'Nguy\xean H\u1ea1nh']",[u'Hu\u1ef3nh Ph\xfac \u0110i\u1ec1n'],1995
560e34c017dc1310a064d247,,Chàng Ngốc Phiêu Lưu Ký,chang ngoc phieu luu ky,chang-ngoc-phieu-luu-ky,[u'Anh V\u0169'],[u'L\xe2m L\xea D\u0169ng'],1995
560e34c017dc1310a064d248,,Nói Dối Như Cuội,noi doi nhu cuoi,noi-doi-nhu-cuoi,"[u'L\xea Ho\xe0ng Phi', u'Minh Ph\u01b0\u01a1ng', u'Minh Nh\xed']",[u'Nguy\u1ec5n Minh Chung'],1996
560e34c017dc1310a164d2b5,,Hai Cô Gái Và Cục Bướu,hai co gai va cuc buou,hai-co-gai-va-cuc-buou,"[u'Mai Hoa', u'L\xea B\xecnh', u'M\u1ea1c Can']",[u'Phan Ng\u1ecdc Ch\xe2u'],1996
560e34c417dc13109e64d264,,Hoàng Tử Cứu Mẹ,hoang tu cuu me,hoang-tu-cuu-me,[],[u'Nguy\u1ec5n Minh Chung'],1995
560e34c417dc1310a064d24b,,Con Chim Khách Nhiệm Màu,con chim khach nhiem mau,con-chim-khach-nhiem-mau,"[u'Trung Hi\u1ebfu', u'Minh Nh\xed', u'Anh V\u0169']",[],1994
560e34c417dc1310a064d24c,,Thạch Sanh Lý Thông,thach sanh ly thong,thach-sanh-ly-thong,"[u'Minh Nh\xed', u'Ki\u1ec1u H\u1ea1nh', u'Ng\u1ecdc Th\u1ecbnh']",[u'Nguy\u1ec5n Minh Chung'],2000
560e34c417dc1310a164d2b7,,Miếng Trầu Kỳ Diệu,mieng trau ky dieu,mieng-trau-ky-dieu,"[u'\u0110\u1ee9c H\u1ea3i', u'NS\u01afT Duy H\u1eadu', u'Qu\u1ed1c H\xf9ng']",[u'Nguy\u1ec5n Minh Chung'],1996
5614c0ec17dc131ebcf513f5,,Bài Học Nhớ Đời,bai hoc nho doi,bai-hoc-nho-doi,"[u'Ph\u01b0\u01a1ng B\xecnh', u'M\u1ef9 Uy\xean', u'Trung D\xe2n']",[u'Nguy\u1ec5n Minh Chung'],2002
5614c0fa17dc131ebcf513f8,,Bính Và Đinh,binh va dinh,binh-va-dinh,"[u'Ph\u01b0\u01a1ng Dung', u'Khoa Nam', u'Trung D\xe2n']",[u'Nguy\u1ec5n Minh Chung'],2005
5614c10a17dc131eb9f513e9,,Chưa Đỗ Ông Nghè,chua do ong nghe,chua-do-ong-nghe,"[u'Ti\u1ebfn H\u1ecfa', u'L\xea B\xecnh', u'Huy Anh']",[u'Nguy\u1ec5n Minh Chung'],2003
5614c10a17dc131ebcf513fa,,Cường Bạo Đại Vương,cuong bao dai vuong,cuong-bao-dai-vuong,"[u'Minh Nh\xed', u'Ho\xe0ng Phi', u'Anh V\u0169']",[u'Nguy\u1ec5n Minh Chung'],1994
5614c12617dc131eb9f513eb,,Ba Chàng Thiện Nghệ,ba chang thien nghe,ba-chang-thien-nghe,"[u'C\xf4ng Ninh', u'Thi\xean B\u1ea3o', u'Th\xe0nh \u0110\u1ea1t']",[u'Xu\xe2n Ph\u01b0\u1edbc'],2008
5614c12617dc131ebaf51451,,Đầy Tớ Và Tên Trộm,day to va ten trom,day-to-va-ten-trom,"[u'Huy C\u01b0\u1eddng', u'B\u1ea3o Chung', u'L\xfd Nu\xf4i']",[u'Nguy\u1ec5n Minh Chung'],2008
5614c12617dc131ebbf513da,,Anh Học Trò Nghèo Và Ngọc Hoàng,anh hoc tro ngheo va ngoc hoang,anh-hoc-tro-ngheo-va-ngoc-hoang,"[u'Ho\xe0i Linh', u'Quan Kh\u1ea3i', u'Mai S\u01a1n L\xe2m']",[u'Nguy\u1ec5n Minh Chung'],2008
5614c12617dc131ebcf513fc,,Gái Ngoan Dạy Chồng,gai ngoan day chong,gai-ngoan-day-chong,[u'H\u1ed3ng Anh'],[u'Nguy\u1ec5n Minh Chung'],1994
5614c6d317dc133fb1e06587,,Mưu Trí Đàn Bà,muu tri dan ba,muu-tri-dan-ba,"[u'Kh\xe1nh Huy\u1ec1n', u'Duy Thanh', u'V\u0103n To\u1ea3n']",[u'Nguy\u1ec5n Minh Chung'],1996
5614c6d317dc133fb1e06588,,Sự Tích Thành Hoàng Sống,su tich thanh hoang song,su-tich-thanh-hoang-song,"[u'Minh Nh\xed', u'Ho\xe0i Linh', u'Ng\u1ecdc Lan']",[u'Nguy\u1ec5n Minh Chung'],2008
5614c6d317dc133fb2e06584,,Sinh Con Rồi Mới Sinh Cha,sinh con roi moi sinh cha,sinh-con-roi-moi-sinh-cha,"[u'NS\u01afT Thanh \u0110i\u1ec1n', u'Ho\xe0ng S\u01a1n', u'L\xfd Nh\xe3 K\u1ef3']",[u'Xu\xe2n Ph\u01b0\u1edbc'],2005
5614c6d317dc133fb3e06588,,Hà Rầm Hà Rạc,ha ram ha rac,ha-ram-ha-rac,[u'Minh Nh\xed'],[u'Nguy\u1ec5n Minh Chung'],
5614c77517dc133fb3e06590,,Đồng Tiền Vạn Lịch,dong tien van lich,dong-tien-van-lich,"[u'Nguy\u1ec5n Ch\xe2u', u'Kinh Qu\u1ed1c', u'Ph\u01b0\u01a1ng An']",[u'Nguy\u1ec5n Minh Chung'],2005
5614cbc017dc133fb0e06593,,Sự Tích Con Muỗi,su tich con muoi,su-tich-con-muoi,"[u'V\xf5 Th\u1ebf V\u1ef9', u'M\u1ea1c Can', u'Hi\u1ec1n Mai']",[u'Nguy\u1ec5n Minh Chung'],2001
5614cbc017dc133fb1e0659a,,Nàng Xuân Hương,nang xuan huong,nang-xuan-huong,"[u'H\u1ed3ng Anh', u'Ng\u1ecdc Lan', u'Nguy\u1ec5n Thanh']",[u'Nguy\u1ec5n Minh Chung'],2003
5614cbc017dc133fb3e0659d,,Người Học Trò Và Ba Con Quỷ,nguoi hoc tro va ba con quy,nguoi-hoc-tro-va-ba-con-quy,"[u'Minh Nh\xed', u'L\xea B\xecnh', u'M\u1ea1c Can']",[u'Nguy\u1ec5n Minh Chung'],2002
5614ce9e17dc133fb1e065a4,,Sự Tích Quả Roi,su tich qua roi,su-tich-qua-roi,"[u'Nguy\u1ec5n H\u1eefu Th\xe0nh', u'Trung D\xe2n', u'Ho\xe0 Hi\u1ec7p']",[u'Nguy\u1ec5n Minh Chung'],2003
5614ce9e17dc133fb2e06599,,Tam Và Tứ,tam va tu,tam-va-tu,"[u'Thu\u1ef3 Linh', u'Trung D\xe2n', u'L\xea B\xecnh']",[u'Nguy\u1ec5n Minh Chung'],1995
5614ce9e17dc133fb2e0659a,,Hồn Trương Ba Da Hàng Thịt,hon truong ba da hang thit,hon-truong-ba-da-hang-thit,[],[u'Nguy\u1ec5n Minh Chung'],
5614cfca17dc133fb0e0659e,,Tấm Cám,tam cam,tam-cam,"[u'\u0110\u1ee9c Trung', u'Qu\u1ef3nh Hoa', u'Kim Oanh']",[u'Nguy\u1ec5n Minh Chung'],1995
5614cfca17dc133fb1e065a8,,Kiện Cây Đa,kien cay da,kien-cay-da,"[u'Khoa Nam', u'Mai D\u0169ng', u'Ph\xfac An']",[u'Nguy\u1ec5n Minh Chung'],2007
5614cfca17dc133fb3e065a9,,Thần Giữ Của,than giu cua,than-giu-cua,"[u'Mai Mai', u'Ng\u1ecdc T\u01b0\u1edfng', u'Nguy\u1ec5n Ch\xe2u']",[u'Nguy\u1ec5n Minh Chung'],2007
5614d8ed17dc133fb0e065a8,,Của Thiên Trả Địa,cua thien tra dia,cua-thien-tra-dia,[u'Ho\xe0ng S\u01a1n'],[u'Nguy\u1ec5n Minh Chung'],1995
5618e76017dc135859f495c6,A Christmas Carol,Bài Ca Giáng Sinh - A Christmas Carol,bai ca giang sinh a christmas carol,bai-ca-giang-sinh-a-christmas-carol,"[u'Colin Firth', u'Jim Carrey', u'Gary Oldman']","[u'Charles Dickens', u'Robert Zemeckis']",2009
5618ef6217dc135858f49594,Little Red Riding Hood,Cô Bé Quàng Khăn Đỏ - Little Red Riding Hood,co be quang khan do little red riding hood,co-be-quang-khan-do-little-red-riding-hood,"[u'Chera Bailey', u'Nathan Aswell', u'Tony Ail']",[],1995
5618fc7217dc135858f495a3,,Người Thợ Mộc Nam Hoa,nguoi tho moc nam hoa,nguoi-tho-moc-nam-hoa,"[u'Minh B\xe9o', u'Mai Th\xe0nh', u'C\xf4ng H\u1eadu']",[u'Nguy\u1ec5n V\u0103n Chung'],2008
5619c73c17dc135858f495bb,The Adventures Of Ragtime,Cuộc Phiêu Lưu Của Chú Ngựa Ragtime - The Adventures Of Ragtime,cuoc phieu luu cua chu ngua ragtime the adventures of ragtime,cuoc-phieu-luu-cua-chu-ngua-ragtime-the-adventures-of-ragtime,"[u'Perry King', u'Shelley Long', u'Jay Thomas']",[u'William Byron Hillman'],2006
5619c8c417dc135857f49706,Diamond Dog Caper,Chú Chó Kim cương - Diamond Dog Caper,chu cho kim cuong diamond dog caper,chu-cho-kim-cuong-diamond-dog-caper,"[u'Luke Benward', u'French Stewart', u'Kelly Perine']","[u'Dennis S. Johnson', u'Mark Stouffer']",2008
5619ca5017dc135859f4960c,A Ted Named Gooby,Chú Gấu Gooby - A Ted Named Gooby,chu gau gooby a ted named gooby,chu-gau-gooby-a-ted-named-gooby,"[u'David James Elliott', u'Ingrid Kavelaars', u'Robbie Coltrane']",[u'Wilson Coneybeare'],2009
